"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Mar 18 05:39:27 GMT 2024","Mon Mar 18 05:41:02 GMT 2024","94903","","Website Navigation","","","","Verify Home Menu Navigation Item and Components",""
"failed","Mon Mar 18 05:49:42 GMT 2024","Mon Mar 18 05:49:53 GMT 2024","10553","","Website Navigation","","","","Check Body section is loaded correctly",""
"failed","Mon Mar 18 05:47:21 GMT 2024","Mon Mar 18 05:48:41 GMT 2024","80058","","Website Navigation","","","","Check Footer section is loaded correctly",""
"failed","Mon Mar 18 06:14:03 GMT 2024","Mon Mar 18 06:15:31 GMT 2024","88073","","Weather Shopper Website","","","","No Shopping Action Required in Moderate Weather",""
"failed","Mon Mar 18 06:05:57 GMT 2024","Mon Mar 18 06:07:15 GMT 2024","77750","","Weather Shopper Website","","","","Shopping for Sunscreens in Hot Weather",""
"failed","Mon Mar 18 05:58:07 GMT 2024","Mon Mar 18 05:59:29 GMT 2024","82184","","Weather Shopper Website","","","","Shopping for Moisturizers in Cold Weather",""
