"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Apr 22 05:44:57 GMT 2024","Mon Apr 22 05:46:02 GMT 2024","64988","","Website Navigation","","","","Check Footer section is loaded correctly",""
"failed","Mon Apr 22 06:10:40 GMT 2024","Mon Apr 22 06:12:01 GMT 2024","81466","","Weather Shopper Website","","","","No Shopping Action Required in Moderate Weather",""
"failed","Mon Apr 22 05:38:19 GMT 2024","Mon Apr 22 05:39:31 GMT 2024","72032","","Website Navigation","","","","Verify Home Menu Navigation Item and Components",""
"failed","Mon Apr 22 05:54:31 GMT 2024","Mon Apr 22 05:55:52 GMT 2024","80827","","Weather Shopper Website","","","","Shopping for Moisturizers in Cold Weather",""
"failed","Mon Apr 22 06:02:37 GMT 2024","Mon Apr 22 06:03:58 GMT 2024","80941","","Weather Shopper Website","","","","Shopping for Sunscreens in Hot Weather",""
"failed","Mon Apr 22 05:46:31 GMT 2024","Mon Apr 22 05:46:37 GMT 2024","5922","","Website Navigation","","","","Check Body section is loaded correctly",""
