"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Mar 04 06:51:41 GMT 2024","Mon Mar 04 06:52:53 GMT 2024","71819","","Weather Shopper Website","","","","No Shopping Action Required in Moderate Weather",""
"failed","Mon Mar 04 06:43:07 GMT 2024","Mon Mar 04 06:44:33 GMT 2024","86002","","Weather Shopper Website","","","","Shopping for Sunscreens in Hot Weather",""
"failed","Mon Mar 04 06:22:38 GMT 2024","Mon Mar 04 06:23:59 GMT 2024","80573","","Website Navigation","","","","Check Footer section is loaded correctly",""
"failed","Mon Mar 04 06:34:23 GMT 2024","Mon Mar 04 06:35:55 GMT 2024","91696","","Weather Shopper Website","","","","Shopping for Moisturizers in Cold Weather",""
"failed","Mon Mar 04 06:14:21 GMT 2024","Mon Mar 04 06:16:14 GMT 2024","112979","","Website Navigation","","","","Verify Home Menu Navigation Item and Components",""
"failed","Mon Mar 04 06:25:05 GMT 2024","Mon Mar 04 06:25:17 GMT 2024","12773","","Website Navigation","","","","Check Body section is loaded correctly",""
