"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","65212","Check Footer section is loaded correctly","","Mon Nov 18 05:56:45 GMT 2024","failed","Mon Nov 18 05:57:50 GMT 2024","","Website Navigation","",""
"","79258","Shopping for Sunscreens in Hot Weather","","Mon Nov 18 06:14:23 GMT 2024","failed","Mon Nov 18 06:15:43 GMT 2024","","Weather Shopper Website","",""
"","76343","Shopping for Moisturizers in Cold Weather","","Mon Nov 18 06:06:36 GMT 2024","failed","Mon Nov 18 06:07:52 GMT 2024","","Weather Shopper Website","",""
"","73556","Verify Home Menu Navigation Item and Components","","Mon Nov 18 05:50:04 GMT 2024","failed","Mon Nov 18 05:51:17 GMT 2024","","Website Navigation","",""
"","6446","Check Body section is loaded correctly","","Mon Nov 18 05:58:22 GMT 2024","failed","Mon Nov 18 05:58:29 GMT 2024","","Website Navigation","",""
"","78793","No Shopping Action Required in Moderate Weather","","Mon Nov 18 06:22:13 GMT 2024","failed","Mon Nov 18 06:23:31 GMT 2024","","Weather Shopper Website","",""
