"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jun 17 05:43:37 GMT 2024","Mon Jun 17 05:44:51 GMT 2024","73271","","Website Navigation","","","","Verify Home Menu Navigation Item and Components",""
"failed","Mon Jun 17 06:08:23 GMT 2024","Mon Jun 17 06:09:42 GMT 2024","78808","","Weather Shopper Website","","","","Shopping for Sunscreens in Hot Weather",""
"failed","Mon Jun 17 06:00:12 GMT 2024","Mon Jun 17 06:01:34 GMT 2024","81792","","Weather Shopper Website","","","","Shopping for Moisturizers in Cold Weather",""
"failed","Mon Jun 17 06:16:31 GMT 2024","Mon Jun 17 06:17:52 GMT 2024","80868","","Weather Shopper Website","","","","No Shopping Action Required in Moderate Weather",""
"failed","Mon Jun 17 05:51:54 GMT 2024","Mon Jun 17 05:52:00 GMT 2024","6020","","Website Navigation","","","","Check Body section is loaded correctly",""
"failed","Mon Jun 17 05:50:18 GMT 2024","Mon Jun 17 05:51:24 GMT 2024","65294","","Website Navigation","","","","Check Footer section is loaded correctly",""
