"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Dec 23 17:36:05 GMT 2023","Sat Dec 23 17:36:24 GMT 2023","19233","","Weather Shopper Website","","","","Shopping for Sunscreens in Hot Weather",""
"failed","Sat Dec 23 17:34:33 GMT 2023","Sat Dec 23 17:34:39 GMT 2023","5190","","Website Navigation","","","","Check Footer section is loaded correctly",""
"failed","Sat Dec 23 17:35:15 GMT 2023","Sat Dec 23 17:35:37 GMT 2023","21234","","Weather Shopper Website","","","","Shopping for Moisturizers in Cold Weather",""
"failed","Sat Dec 23 17:36:44 GMT 2023","Sat Dec 23 17:37:04 GMT 2023","19694","","Weather Shopper Website","","","","No Shopping Action Required in Moderate Weather",""
"passed","Sat Dec 23 17:34:04 GMT 2023","Sat Dec 23 17:34:26 GMT 2023","21504","","Website Navigation","","","","Verify Home Menu Navigation Item and Components",""
