"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Mar 11 06:16:51 GMT 2024","Mon Mar 11 06:18:23 GMT 2024","92542","","Weather Shopper Website","","","","No Shopping Action Required in Moderate Weather",""
"failed","Mon Mar 11 05:39:13 GMT 2024","Mon Mar 11 05:40:41 GMT 2024","88108","","Website Navigation","","","","Verify Home Menu Navigation Item and Components",""
"failed","Mon Mar 11 05:47:08 GMT 2024","Mon Mar 11 05:48:27 GMT 2024","79454","","Website Navigation","","","","Check Footer section is loaded correctly",""
"failed","Mon Mar 11 05:58:53 GMT 2024","Mon Mar 11 06:00:25 GMT 2024","92790","","Weather Shopper Website","","","","Shopping for Moisturizers in Cold Weather",""
"failed","Mon Mar 11 06:07:42 GMT 2024","Mon Mar 11 06:09:07 GMT 2024","84767","","Weather Shopper Website","","","","Shopping for Sunscreens in Hot Weather",""
"failed","Mon Mar 11 05:49:28 GMT 2024","Mon Mar 11 05:49:38 GMT 2024","9854","","Website Navigation","","","","Check Body section is loaded correctly",""
