"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 25 05:32:15 GMT 2023","Mon Dec 25 05:32:42 GMT 2023","27031","","Website Navigation","","","","Verify Home Menu Navigation Item and Components",""
"failed","Mon Dec 25 05:38:59 GMT 2023","Mon Dec 25 05:40:15 GMT 2023","75546","","Weather Shopper Website","","","","Shopping for Sunscreens in Hot Weather",""
"failed","Mon Dec 25 05:42:37 GMT 2023","Mon Dec 25 05:43:51 GMT 2023","74139","","Weather Shopper Website","","","","No Shopping Action Required in Moderate Weather",""
"failed","Mon Dec 25 05:32:58 GMT 2023","Mon Dec 25 05:33:03 GMT 2023","4754","","Website Navigation","","","","Check Body section is loaded correctly",""
"passed","Mon Dec 25 05:32:42 GMT 2023","Mon Dec 25 05:32:48 GMT 2023","5739","","Website Navigation","","","","Check Footer section is loaded correctly",""
"failed","Mon Dec 25 05:35:41 GMT 2023","Mon Dec 25 05:36:47 GMT 2023","65946","","Weather Shopper Website","","","","Shopping for Moisturizers in Cold Weather",""
