"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jul 08 05:41:26 GMT 2024","Mon Jul 08 05:42:39 GMT 2024","72683","","Website Navigation","","","","Verify Home Menu Navigation Item and Components",""
"failed","Mon Jul 08 06:04:45 GMT 2024","Mon Jul 08 06:05:52 GMT 2024","66397","","Weather Shopper Website","","","","Shopping for Sunscreens in Hot Weather",""
"failed","Mon Jul 08 05:49:18 GMT 2024","Mon Jul 08 05:49:24 GMT 2024","5858","","Website Navigation","","","","Check Body section is loaded correctly",""
"failed","Mon Jul 08 05:57:24 GMT 2024","Mon Jul 08 05:58:31 GMT 2024","67178","","Weather Shopper Website","","","","Shopping for Moisturizers in Cold Weather",""
"failed","Mon Jul 08 06:12:13 GMT 2024","Mon Jul 08 06:13:30 GMT 2024","76302","","Weather Shopper Website","","","","No Shopping Action Required in Moderate Weather",""
"failed","Mon Jul 08 05:48:07 GMT 2024","Mon Jul 08 05:49:12 GMT 2024","65514","","Website Navigation","","","","Check Footer section is loaded correctly",""
