"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Apr 15 05:46:36 GMT 2024","Mon Apr 15 05:46:41 GMT 2024","5375","","Website Navigation","","","","Check Body section is loaded correctly",""
"failed","Mon Apr 15 05:45:03 GMT 2024","Mon Apr 15 05:46:08 GMT 2024","64816","","Website Navigation","","","","Check Footer section is loaded correctly",""
"failed","Mon Apr 15 06:02:03 GMT 2024","Mon Apr 15 06:03:22 GMT 2024","78655","","Weather Shopper Website","","","","Shopping for Sunscreens in Hot Weather",""
"failed","Mon Apr 15 05:54:37 GMT 2024","Mon Apr 15 05:55:45 GMT 2024","67355","","Weather Shopper Website","","","","Shopping for Moisturizers in Cold Weather",""
"failed","Mon Apr 15 05:38:26 GMT 2024","Mon Apr 15 05:39:38 GMT 2024","71865","","Website Navigation","","","","Verify Home Menu Navigation Item and Components",""
"failed","Mon Apr 15 06:09:53 GMT 2024","Mon Apr 15 06:11:11 GMT 2024","78260","","Weather Shopper Website","","","","No Shopping Action Required in Moderate Weather",""
