"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","65902","Check Footer section is loaded correctly","","Mon May 04 08:22:53 UTC 2026","failed","Mon May 04 08:23:59 UTC 2026","","Website Navigation","",""
"","78682","No Shopping Action Required in Moderate Weather","","Mon May 04 08:49:00 UTC 2026","failed","Mon May 04 08:50:18 UTC 2026","","Weather Shopper Website","",""
"","7864","Check Body section is loaded correctly","","Mon May 04 08:24:35 UTC 2026","failed","Mon May 04 08:24:43 UTC 2026","","Website Navigation","",""
"","78766","Shopping for Sunscreens in Hot Weather","","Mon May 04 08:41:13 UTC 2026","failed","Mon May 04 08:42:32 UTC 2026","","Weather Shopper Website","",""
"","74387","Verify Home Menu Navigation Item and Components","","Mon May 04 08:16:09 UTC 2026","failed","Mon May 04 08:17:23 UTC 2026","","Website Navigation","",""
"","80169","Shopping for Moisturizers in Cold Weather","","Mon May 04 08:33:11 UTC 2026","failed","Mon May 04 08:34:32 UTC 2026","","Weather Shopper Website","",""
