"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Sep 23 05:55:43 GMT 2024","Mon Sep 23 05:56:49 GMT 2024","65584","","Website Navigation","","","","Check Footer section is loaded correctly",""
"failed","Mon Sep 23 06:14:24 GMT 2024","Mon Sep 23 06:15:48 GMT 2024","84392","","Weather Shopper Website","","","","Shopping for Sunscreens in Hot Weather",""
"failed","Mon Sep 23 06:06:03 GMT 2024","Mon Sep 23 06:07:28 GMT 2024","84649","","Weather Shopper Website","","","","Shopping for Moisturizers in Cold Weather",""
"failed","Mon Sep 23 06:22:47 GMT 2024","Mon Sep 23 06:24:10 GMT 2024","83406","","Weather Shopper Website","","","","No Shopping Action Required in Moderate Weather",""
"failed","Mon Sep 23 05:49:01 GMT 2024","Mon Sep 23 05:50:15 GMT 2024","74043","","Website Navigation","","","","Verify Home Menu Navigation Item and Components",""
"failed","Mon Sep 23 05:57:19 GMT 2024","Mon Sep 23 05:57:25 GMT 2024","5977","","Website Navigation","","","","Check Body section is loaded correctly",""
