"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Sep 09 06:13:33 GMT 2024","Mon Sep 09 06:14:55 GMT 2024","82511","","Weather Shopper Website","","","","Shopping for Sunscreens in Hot Weather",""
"failed","Mon Sep 09 06:21:55 GMT 2024","Mon Sep 09 06:23:18 GMT 2024","82531","","Weather Shopper Website","","","","No Shopping Action Required in Moderate Weather",""
"failed","Mon Sep 09 06:05:10 GMT 2024","Mon Sep 09 06:06:34 GMT 2024","83426","","Weather Shopper Website","","","","Shopping for Moisturizers in Cold Weather",""
"failed","Mon Sep 09 05:56:30 GMT 2024","Mon Sep 09 05:56:36 GMT 2024","6639","","Website Navigation","","","","Check Body section is loaded correctly",""
"failed","Mon Sep 09 05:54:53 GMT 2024","Mon Sep 09 05:55:59 GMT 2024","65611","","Website Navigation","","","","Check Footer section is loaded correctly",""
"failed","Mon Sep 09 05:48:12 GMT 2024","Mon Sep 09 05:49:25 GMT 2024","72823","","Website Navigation","","","","Verify Home Menu Navigation Item and Components",""
