"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Oct 28 05:58:37 GMT 2024","Mon Oct 28 05:58:45 GMT 2024","7525","","Website Navigation","","","","Check Body section is loaded correctly",""
"failed","Mon Oct 28 06:15:46 GMT 2024","Mon Oct 28 06:17:10 GMT 2024","83666","","Weather Shopper Website","","","","Shopping for Sunscreens in Hot Weather",""
"failed","Mon Oct 28 06:07:25 GMT 2024","Mon Oct 28 06:08:49 GMT 2024","84040","","Weather Shopper Website","","","","Shopping for Moisturizers in Cold Weather",""
"failed","Mon Oct 28 05:56:55 GMT 2024","Mon Oct 28 05:58:01 GMT 2024","65844","","Website Navigation","","","","Check Footer section is loaded correctly",""
"failed","Mon Oct 28 05:50:12 GMT 2024","Mon Oct 28 05:51:27 GMT 2024","74433","","Website Navigation","","","","Verify Home Menu Navigation Item and Components",""
"failed","Mon Oct 28 06:24:07 GMT 2024","Mon Oct 28 06:25:30 GMT 2024","82433","","Weather Shopper Website","","","","No Shopping Action Required in Moderate Weather",""
