"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jan 01 05:35:40 GMT 2024","Mon Jan 01 05:35:44 GMT 2024","4531","","Website Navigation","","","","Check Body section is loaded correctly",""
"failed","Mon Jan 01 05:46:10 GMT 2024","Mon Jan 01 05:47:18 GMT 2024","67767","","Weather Shopper Website","","","","No Shopping Action Required in Moderate Weather",""
"failed","Mon Jan 01 05:42:17 GMT 2024","Mon Jan 01 05:43:36 GMT 2024","78601","","Weather Shopper Website","","","","Shopping for Sunscreens in Hot Weather",""
"failed","Mon Jan 01 05:38:33 GMT 2024","Mon Jan 01 05:39:50 GMT 2024","77090","","Weather Shopper Website","","","","Shopping for Moisturizers in Cold Weather",""
"passed","Mon Jan 01 05:34:54 GMT 2024","Mon Jan 01 05:35:25 GMT 2024","31237","","Website Navigation","","","","Verify Home Menu Navigation Item and Components",""
"passed","Mon Jan 01 05:35:26 GMT 2024","Mon Jan 01 05:35:31 GMT 2024","4785","","Website Navigation","","","","Check Footer section is loaded correctly",""
